player_id,player_name,normalized_player_name,team,position,season_min,season_max,source_files,candidate_count,duplicate_name_flag,notes
00-0036248,A.Jackson,a jackson,MIA,OT,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,3,True,Duplicate normalized name; require player_id or team-qualified match.
00-0033878,A.Jackson,a jackson,NYG,CB,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,3,True,Duplicate normalized name; require player_id or team-qualified match.
00-0033878,A.Jackson,a jackson,PHI,CB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,3,True,Duplicate normalized name; require player_id or team-qualified match.
00-0035127,A.James,a james,LV,C,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0040122,A.Jeanty,a jeanty,LV,RB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0036193,A.Jennings,a jennings,NE,LB,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0032763,A.Johnson,a johnson,BUF,NT,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,4,True,Duplicate normalized name; require player_id or team-qualified match.
00-0038411,A.Johnson,a johnson,GB,SAF,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,4,True,Duplicate normalized name; require player_id or team-qualified match.
00-0038596,A.Johnson,a johnson,JAX,SAF,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,4,True,Duplicate normalized name; require player_id or team-qualified match.
00-0032763,A.Johnson,a johnson,LAC,NT,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,4,True,Duplicate normalized name; require player_id or team-qualified match.
00-0040039,A.Johnson,a johnson,LAC,RB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,4,True,Duplicate normalized name; require player_id or team-qualified match.
00-0038411,A.Johnson,a johnson,NYG,SAF,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,4,True,Duplicate normalized name; require player_id or team-qualified match.
00-0038635,A.Jones,a jones,BUF,DE,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,2,True,Duplicate normalized name; require player_id or team-qualified match.
00-0033293,A.Jones,a jones,GB,RB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,2,True,Duplicate normalized name; require player_id or team-qualified match.
00-0033293,A.Jones,a jones,MIN,RB,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv|C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\outputs\receptions_projection_week_01_candidates.csv,2,True,Duplicate normalized name; require player_id or team-qualified match.
00-0038635,A.Jones,a jones,WAS,DE,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,2,True,Duplicate normalized name; require player_id or team-qualified match.
00-0040318,A.Kaho,a kaho,WAS,LB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0033906,A.Kamara,a kamara,NO,RB,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv|C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\outputs\receptions_projection_week_01_candidates.csv,1,False,Identity candidate.
00-0038848,A.Kendall,a kendall,TEN,CB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0034825,A.Key,a key,TEN,LB,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0040501,A.Keys,a keys,MIN,LB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0030463,A.Klein,a klein,BUF,OLB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0034521,A.Lazard,a lazard,NYJ,WR,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv|C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\outputs\receptions_projection_week_01_candidates.csv,1,False,Identity candidate.
00-0037812,A.Lucas,a lucas,SEA,OT,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0034377,A.Maddox,a maddox,DET,CB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0034377,A.Maddox,a maddox,PHI,CB,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0038586,A.Mafi,a mafi,LV,G,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0038586,A.Mafi,a mafi,NE,G,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0038658,A.Martinez,a martinez,SF,QB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0034972,A.Mattison,a mattison,LV,RB,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv|C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\outputs\receptions_projection_week_01_candidates.csv,1,False,Identity candidate.
00-0034972,A.Mattison,a mattison,MIN,RB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0033503,A.Maulet,a maulet,BAL,CB,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0033503,A.Maulet,a maulet,DET,CB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0031288,A.McCarron,a mccarron,CIN,QB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0036336,A.McFarland,a mcfarland,PIT,RB,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv|C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\outputs\receptions_projection_week_01_candidates.csv,1,False,Identity candidate.
00-0039634,A.McNamara,a mcnamara,NYJ,P,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0036624,A.McNeill,a mcneill,DET,DT,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0040123,A.Membou,a membou,NYJ,OT,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0039485,A.Meyer,a meyer,MIA,C,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0034353,A.Miller,a miller,BAL,WR,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv|C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\outputs\receptions_projection_week_01_candidates.csv,1,False,Identity candidate.
00-0039925,A.Mims,a mims,CIN,OT,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0039890,A.Mitchell,a mitchell,IND,WR,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv|C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\outputs\receptions_projection_week_01_candidates.csv,1,False,Identity candidate.
00-0039890,A.Mitchell,a mitchell,NYJ,WR,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0037364,A.Mosby,a mosby,GB,DE,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0033964,A.Muhammad,a muhammad,DET,DE,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0040749,A.Mukuba,a mukuba,PHI,SAF,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0035254,A.Nelson,a nelson,TB,LB,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0038579,A.O'Connell,a o connell,LV,QB,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0036716,A.Ogbongbemiga,a ogbongbemiga,CHI,LB,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0036716,A.Ogbongbemiga,a ogbongbemiga,LAC,LB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0037292,A.Ogletree,a ogletree,IND,TE,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv|C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\outputs\receptions_projection_week_01_candidates.csv,1,False,Identity candidate.
00-0036949,A.Ogundeji,a ogundeji,PIT,LB,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0036552,A.Ojulari,a ojulari,NYG,LB,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0036552,A.Ojulari,a ojulari,PHI,LB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0036423,A.Okwuegbunam,a okwuegbunam,LV,TE,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0036423,A.Okwuegbunam,a okwuegbunam,PHI,TE,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv|C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\outputs\receptions_projection_week_01_candidates.csv,1,False,Identity candidate.
00-0038908,A.Orji,a orji,NO,LB,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0035270,A.Oruwariye,a oruwariye,BAL,CB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0035270,A.Oruwariye,a oruwariye,DAL,CB,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0038796,A.Palczewski,a palczewski,DEN,OT,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0036752,A.Parker,a parker,CAR,CB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0032203,A.Peat,a peat,NO,G,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0032203,A.Peat,a peat,PIT,G,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0040076,A.Peebles,a peebles,BAL,DT,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0038612,A.Perry,a perry,NO,WR,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv|C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\outputs\receptions_projection_week_01_candidates.csv,1,False,Identity candidate.
00-0031404,A.Phillips,a phillips,NE,DB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,2,True,Duplicate normalized name; require player_id or team-qualified match.
00-0039821,A.Phillips,a phillips,NYG,CB,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,2,True,Duplicate normalized name; require player_id or team-qualified match.
00-0037664,A.Pierce,a pierce,IND,WR,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv|C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\outputs\receptions_projection_week_01_candidates.csv,1,False,Identity candidate.
00-0035330,A.Pittman,a pittman,DET,LB,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0035330,A.Pittman,a pittman,JAX,LB,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0035829,A.Pleasants,a pleasants,SF,OL,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0036727,A.Prentice,a prentice,DEN,RB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0036727,A.Prentice,a prentice,NO,RB,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv|C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\outputs\receptions_projection_week_01_candidates.csv,1,False,Identity candidate.
00-0038601,A.Richards,a richards,DAL,OT,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0038601,A.Richards,a richards,NO,OT,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0039164,A.Richardson,a richardson,IND,QB,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0036375,A.Robertson,a robertson,DET,CB,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0036375,A.Robertson,a robertson,LV,CB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0032889,A.Robinson,a robinson,CAR,DE,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,2,True,Duplicate normalized name; require player_id or team-qualified match.
00-0031428,A.Robinson,a robinson,DET,WR,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv|C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\outputs\receptions_projection_week_01_candidates.csv,2,True,Duplicate normalized name; require player_id or team-qualified match.
00-0031428,A.Robinson,a robinson,PIT,WR,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,2,True,Duplicate normalized name; require player_id or team-qualified match.
00-0036991,A.Rodgers,a rodgers,IND,WR,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv|C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\outputs\receptions_projection_week_01_candidates.csv,2,True,Duplicate normalized name; require player_id or team-qualified match.
00-0023459,A.Rodgers,a rodgers,NYJ,QB,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,2,True,Duplicate normalized name; require player_id or team-qualified match.
00-0023459,A.Rodgers,a rodgers,PIT,QB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,2,True,Duplicate normalized name; require player_id or team-qualified match.
00-0037605,A.Rupcich,a rupcich,TEN,OT,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0039267,A.Sam,a sam,PHI,SAF,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0036617,A.Samuel,a samuel,LAC,CB,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0036617,A.Samuel,a samuel,PIT,CB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0034112,A.Schlottmann,a schlottmann,MIN,G,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0034112,A.Schlottmann,a schlottmann,NYG,G,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0035145,A.Seibert,a seibert,NYJ,K,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0035145,A.Seibert,a seibert,WAS,K,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0037609,A.Shampklin,a shampklin,PIT,RB,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv|C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\outputs\receptions_projection_week_01_candidates.csv,1,False,Identity candidate.
00-0032889,A'Shawn Robinson,a shawn robinson,CAR,DL,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0032889,A'Shawn Robinson,a shawn robinson,NYG,DL,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0031898,A.Singleton,a singleton,DEN,LB,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0036013,A.Siposs,a siposs,PHI,P,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0034430,A.Smith,a smith,ATL,LB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,3,True,Duplicate normalized name; require player_id or team-qualified match.
00-0040582,A.Smith,a smith,NYJ,WR,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,3,True,Duplicate normalized name; require player_id or team-qualified match.
00-0039747,A.Smith,a smith,PHI,WR,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv|C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\outputs\receptions_projection_week_01_candidates.csv,3,True,Duplicate normalized name; require player_id or team-qualified match.
00-0038624,A.Speed,a speed,HOU,DB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0038624,A.Speed,a speed,IND,DB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0038624,A.Speed,a speed,NE,DB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0036963,A.St. Brown,a st brown,DET,WR,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv|C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\outputs\receptions_projection_week_01_candidates.csv,1,False,Identity candidate.
00-0034668,A.Stinnie,a stinnie,NYG,G,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0034668,A.Stinnie,a stinnie,TB,G,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0038428,A.Szmyt,a szmyt,CLE,K,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0038612,A.T. Perry,a t perry,DEN,WR,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0038612,A.T. Perry,a t perry,NO,WR,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0038121,A.Taylor,a taylor,NO,CB,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0036285,A.Terrell,a terrell,ATL,CB,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0030035,A.Thielen,a thielen,CAR,WR,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv|C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\outputs\receptions_projection_week_01_candidates.csv,1,False,Identity candidate.
00-0030035,A.Thielen,a thielen,MIN,WR,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0030035,A.Thielen,a thielen,PIT,WR,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0036386,A.Thomas,a thomas,NYG,OT,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,3,True,Duplicate normalized name; require player_id or team-qualified match.
00-0040133,A.Thomas,a thomas,NYJ,CB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,3,True,Duplicate normalized name; require player_id or team-qualified match.
00-0037008,A.Thomas,a thomas,SF,CB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,3,True,Duplicate normalized name; require player_id or team-qualified match.
00-0036841,A.Trammell,a trammell,JAX,WR,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv|C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\outputs\receptions_projection_week_01_candidates.csv,1,False,Identity candidate.
