player_id,player_name,team,opponent,position,spread_line,total_line,team_implied_total,favorite_status,spread_bucket,game_total_bucket,pass_volume_environment,rush_volume_environment,opp_receiving_fit_score,opp_rushing_fit_score,opp_passing_fit_score,defense_fit_reliability,defense_fit_sample_games,recent_form_reliability,game_environment_reliability,context_data_quality,context_notes
,J.Chestnut,TEN,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Hall,MIN,GB,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Lock,NYG,PHI,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
00-0033077,D.Prescott,DAL,ATL,QB,,,,,,,,,,77.36,28.12,HIGH,34.0,HIGH,MISSING,79,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,P.Brown,SEA,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Thrash,CLE,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
00-0039163,C.Stroud,HOU,KC,QB,,,,,,,,,,79.87,15.62,HIGH,41.0,HIGH,MISSING,79,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Jefferson,DET,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,Z.Wilson,NYJ,MIA,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,B.Jordan,HOU,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,H.Haskins,LAC,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,K.Yeboah,NYJ,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,W.Shipley,PHI,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,C.Patterson,PIT,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,L.Cager,NYG,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,R.Keyton,LV,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,R.Williams,PIT,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
00-0036264,J.Love,GB,PHI,QB,,,,,,,,,,69.81,50.0,HIGH,39.0,HIGH,MISSING,79,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,M.Rudolph,TEN,HOU,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,P.Strong,CLE,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,I.Thomas,CAR,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,M.Gaskin,MIN,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Jackson,TEN,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,L.Musgrave,GB,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,R.Tannehill,TEN,JAX,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Ross,PHI,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Wilson,MIA,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Kroft,MIA,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,C.Stroud,HOU,KC,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,R.Dwelley,ATL,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Young,SEA,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,S.McKeon,DAL,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Daniels,DET,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,B.Rypien,LA,GB,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Tonges,SF,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,I.Charles,NYJ,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Love,GB,PHI,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
00-0035282,E.Stick,LAC,KC,QB,-3.0,47.5,25.25,FAVORITE,CLOSE,HIGH,POSITIVE,POSITIVE,,79.87,15.62,HIGH,41.0,HIGH,MEDIUM,91,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,G.Ricci,CAR,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,A.Firkser,KC,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,S.Vaki,DET,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,M.Boone,CAR,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,G.Everett,CHI,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Bell,NE,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,K.Rader,TEN,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.McKitty,LAC,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,S.Anderson,LAC,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Hill,MIA,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Ogunbowale,HOU,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,C.Woerner,ATL,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,B.Spann-Ford,DAL,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,E.Tomlinson,LAC,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Siemian,NYJ,NE,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,H.Luepke,DAL,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Smythe,MIA,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,S.Perine,KC,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,C.Yankoff,WAS,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,N.Peterman,CHI,LV,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Shorter,LV,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Baker,NE,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Garoppolo,LA,SEA,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,C.Rush,DAL,PHI,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Dallas,ARI,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,K.Kieft,TB,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,G.Dulcich,NYG,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,P.Walker,CLE,DEN,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,B.Bell,KC,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,P.Fant,DAL,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,R.Blackshear,CAR,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Homer,CHI,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,W.Mallory,IND,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,V.Jones,CAR,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,K.Cousins,ATL,LV,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,S.Howell,SEA,GB,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Ward,PIT,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Polk,NE,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,C.Keenum,HOU,CLE,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,H.Pearson,GB,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
00-0031345,J.Garoppolo,LA,SEA,QB,,,,,,,,,,71.07,65.62,HIGH,34.0,HIGH,MISSING,79,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,K.Toney,CLE,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
00-0039376,S.Rattler,NO,TB,QB,,,,,,,,,,59.75,96.88,HIGH,37.0,HIGH,MISSING,79,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,C.Schrader,LA,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,G.Brightwell,CLE,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Stidham,DEN,KC,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,C.Uzomah,PHI,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Hasty,NE,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,A.Shampklin,PIT,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,Q.Morris,BUF,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,P.Hesse,ATL,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Allen,LA,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.McKee,PHI,NYG,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Ross,KC,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,E.Gray,NYG,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,F.Franks,CAR,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Taylor,NYJ,BUF,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,M.Trubisky,BUF,DEN,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,A.Armah,WAS,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,K.Ingram,KC,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,M.Penix,ATL,CAR,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Martin-Robinson,TEN,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,K.Vaughn,SF,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Stoll,PHI,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Brissett,NE,LAC,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,X.Weaver,ARI,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,K.Pickett,PHI,KC,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Wayne,HOU,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Wilson,PHI,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Ridder,LV,LAC,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,E.Ezukanma,MIA,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,Z.Davidson,BUF,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
00-0033949,J.Dobbs,SF,ARI,QB,,,,,,,,,,66.67,34.38,HIGH,34.0,HIGH,MISSING,79,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
00-0039150,B.Young,CAR,ATL,QB,,,,,,,,,,77.36,28.12,HIGH,34.0,HIGH,MISSING,79,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,G.Holani,SEA,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,S.Clifford,GB,MIN,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,B.Hoyer,LV,CHI,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,A.Okwuegbunam,PHI,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Williams,CIN,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Bagent,CHI,MIN,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Kennedy,DET,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,A.McFarland,PIT,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,K.Trask,TB,CAR,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,B.Berrios,MIA,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,A.McCarron,CIN,CLE,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,B.Brooks,HOU,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,G.Minshew,LV,DEN,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,K.Nwangwu,NYJ,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,M.Stafford,LA,PHI,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,E.Jenkins,PHI,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Fortson,KC,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,C.Collier,LV,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,K.Johnson,TB,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,C.Wentz,KC,DEN,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,S.Moore,KC,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,A.Beck,HOU,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Laube,LV,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,A.O'Connell,LV,LAC,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Johnson,NYG,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Heinicke,LAC,NE,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,M.Ibrahim,DET,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Browning,CIN,CLE,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,K.Robinson,JAX,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,G.Igwebuike,PIT,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,S.Sullivan,CAR,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Hairston,HOU,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
