player_id,player_name,team,opponent,position,market_family,overall_signal_score,signal_tier,plain_english_summary,why_green,why_yellow_or_review,why_red_or_blocked,data_limitations,recommended_user_action
,T.Allgeier,ATL,,RB,"receiving, rushing",73.59,STRONG_SIGNAL,STRONG_SIGNAL at 73.6. Main support: projection strength: 94.3; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 94.3; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,M.Harrison,ARI,,WR,receiving,73.59,STRONG_SIGNAL,STRONG_SIGNAL at 73.6. Main support: projection strength: 94.3; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 94.3; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Smith,MIA,,TE,receiving,73.57,STRONG_SIGNAL,STRONG_SIGNAL at 73.6. Main support: projection strength: 94.2; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 94.2; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,K.Pryor,CIN,,WR,receiving,73.5,STRONG_SIGNAL,STRONG_SIGNAL at 73.5. Main support: projection strength: 94.1; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 94.1; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,C.McCaffrey,SF,,RB,"receiving, rushing",73.49,STRONG_SIGNAL,STRONG_SIGNAL at 73.5. Main support: projection strength: 94.0; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 94.0; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Daniels,WAS,PHI,QB,"rushing, passing",73.45,STRONG_SIGNAL,STRONG_SIGNAL at 73.5. Main support: projection strength: 93.9; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 93.9; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,K.Shakir,BUF,,WR,receiving,73.43,STRONG_SIGNAL,STRONG_SIGNAL at 73.4. Main support: projection strength: 93.9; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 93.9; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,R.White,TB,,RB,"receiving, rushing",73.41,STRONG_SIGNAL,STRONG_SIGNAL at 73.4. Main support: projection strength: 93.8; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 93.8; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,M.Valdes-Scantling,NO,,WR,receiving,73.37,STRONG_SIGNAL,STRONG_SIGNAL at 73.4. Main support: projection strength: 93.8; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 93.8; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,N.Harris,PIT,,RB,"receiving, rushing",73.33,STRONG_SIGNAL,STRONG_SIGNAL at 73.3. Main support: projection strength: 93.7; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 93.7; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,C.White,SEA,,WR,receiving,73.3,STRONG_SIGNAL,STRONG_SIGNAL at 73.3. Main support: projection strength: 93.6; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 93.6; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,C.Tillman,CLE,,WR,receiving,73.3,STRONG_SIGNAL,STRONG_SIGNAL at 73.3. Main support: projection strength: 93.6; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 93.6; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Coker,CAR,,WR,receiving,73.23,STRONG_SIGNAL,STRONG_SIGNAL at 73.2. Main support: projection strength: 93.4; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 93.4; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,G.Kittle,SF,,TE,receiving,73.16,STRONG_SIGNAL,STRONG_SIGNAL at 73.2. Main support: projection strength: 93.3; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 93.3; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,B.Bowers,LV,,TE,receiving,73.09,STRONG_SIGNAL,STRONG_SIGNAL at 73.1. Main support: projection strength: 93.1; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 93.1; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,T.Bigsby,JAX,,RB,"receiving, rushing",73.05,STRONG_SIGNAL,STRONG_SIGNAL at 73.0. Main support: projection strength: 93.0; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 93.0; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,C.Olave,NO,,WR,receiving,73.02,STRONG_SIGNAL,STRONG_SIGNAL at 73.0. Main support: projection strength: 93.0; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 93.0; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,C.Brown,CIN,,RB,"receiving, rushing",72.87,STRONG_SIGNAL,STRONG_SIGNAL at 72.9. Main support: projection strength: 92.6; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 92.6; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,D.Montgomery,DET,,RB,"receiving, rushing",72.84,STRONG_SIGNAL,STRONG_SIGNAL at 72.8. Main support: projection strength: 92.5; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 92.5; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,M.Gesicki,CIN,,TE,receiving,72.82,STRONG_SIGNAL,STRONG_SIGNAL at 72.8. Main support: projection strength: 92.5; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 92.5; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,C.Sutton,DEN,,WR,receiving,72.8,STRONG_SIGNAL,STRONG_SIGNAL at 72.8. Main support: projection strength: 92.5; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 92.5; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,Q.Johnston,LAC,,WR,receiving,72.68,STRONG_SIGNAL,STRONG_SIGNAL at 72.7. Main support: projection strength: 92.2; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 92.2; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,B.Hall,NYJ,,RB,"receiving, rushing",72.67,STRONG_SIGNAL,STRONG_SIGNAL at 72.7. Main support: projection strength: 92.2; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 92.2; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,E.Engram,JAX,,TE,receiving,72.61,STRONG_SIGNAL,STRONG_SIGNAL at 72.6. Main support: projection strength: 92.0; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 92.0; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Waddle,MIA,,WR,receiving,72.51,STRONG_SIGNAL,STRONG_SIGNAL at 72.5. Main support: projection strength: 91.8; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 91.8; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,P.Freiermuth,PIT,,TE,receiving,72.48,STRONG_SIGNAL,STRONG_SIGNAL at 72.5. Main support: projection strength: 91.7; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 91.7; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,D.Metcalf,SEA,,WR,receiving,72.44,STRONG_SIGNAL,STRONG_SIGNAL at 72.4. Main support: projection strength: 91.6; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 91.6; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
00-0035228,K.Murray,ARI,SF,QB,passing,72.34,STRONG_SIGNAL,STRONG_SIGNAL at 72.3. Main support: projection strength: 100.0; recent form: 99.7. Main caution: opponent defense fit: 27.8; usage foundation: 33.3.,projection strength: 100.0; recent form: 99.7; data quality: 79.0,,nan,weather not sourced; live role/injury gates not ready; game environment limited,BLOCKED_DATA
,X.Worthy,KC,,WR,receiving,72.34,STRONG_SIGNAL,STRONG_SIGNAL at 72.3. Main support: projection strength: 91.4; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 91.4; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,D.Achane,MIA,,RB,"receiving, rushing",72.18,STRONG_SIGNAL,STRONG_SIGNAL at 72.2. Main support: projection strength: 91.0; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 91.0; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Burton,CIN,,WR,receiving,72.15,STRONG_SIGNAL,STRONG_SIGNAL at 72.2. Main support: projection strength: 91.0; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 91.0; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,C.Jones,CIN,,WR,receiving,72.14,STRONG_SIGNAL,STRONG_SIGNAL at 72.1. Main support: projection strength: 90.9; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 90.9; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,L.Bowden,NO,,WR,receiving,72.07,STRONG_SIGNAL,STRONG_SIGNAL at 72.1. Main support: projection strength: 90.8; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 90.8; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,R.Stevenson,NE,,RB,"receiving, rushing",72.02,STRONG_SIGNAL,STRONG_SIGNAL at 72.0. Main support: projection strength: 90.7; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 90.7; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,G.Dortch,ARI,,WR,receiving,72.0,STRONG_SIGNAL,STRONG_SIGNAL at 72.0. Main support: projection strength: 90.6; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 90.6; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
