Player Name,Player ID,Team,Position,Expected Role,Starter Status,Projected Snap Share,Projected Route Share,Target Share Override,Role Confidence,Manual Override,Source,Updated At,Validation Status,Notes
R.Davis,00-0039875,BUF,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
K.Harris,00-0037286,NE,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
T.Bigsby,00-0038555,JAX,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
C.Collier,00-0039244,LV,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
A.Dillon,00-0036265,GB,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
D.Gore,00-0035715,WAS,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
S.Perine,00-0033526,KC,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
S.Tucker,00-0038951,TB,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.Hasty,00-0035806,NE,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
N.Chubb,00-0034791,CLE,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.Williams,00-0032975,WAS,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.Kelley,00-0036370,TEN,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
K.McIntosh,00-0038636,SEA,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
F.Franks,00-0036825,CAR,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
I.Pacheco,00-0037197,KC,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
B.VanSumeren,00-0038489,PHI,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
B.Bolden,00-0029239,LV,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
D.Laube,00-0039407,LV,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
K.Mitchell,00-0038454,BAL,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
Z.Evans,00-0039136,LA,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
K.Ingram,00-0037299,KC,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.Wright,00-0039874,MIA,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
H.Luepke,00-0038738,DAL,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.Taylor,00-0036096,HOU,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
K.Vidal,00-0039391,LAC,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
K.Nwangwu,00-0036842,NYJ,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.Johnson,00-0035726,NYG,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
A.Okwuegbunam,00-0036423,PHI,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
P.Taylor,00-0035973,SF,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
M.Gordon,00-0032144,BAL,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
C.Ham,00-0032918,MIN,FB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
W.Shipley,00-0039746,PHI,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.Ross,00-0037216,KC,WR,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
M.Ibrahim,00-0038656,DET,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
X.Weaver,00-0039521,ARI,WR,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
G.Igwebuike,00-0034614,PIT,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
K.Robinson,00-0039385,JAX,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
A.Shampklin,00-0037609,PIT,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.Ward,00-0035924,PIT,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.Wayne,00-0038728,HOU,WR,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
E.Ezukanma,00-0038092,MIA,WR,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
R.Penny,00-0034750,PHI,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
B.Brooks,00-0039603,HOU,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
T.Hairston,00-0037456,HOU,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
D.Harris,00-0035657,BUF,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
B.Berrios,00-0034419,MIA,WR,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
T.Kennedy,00-0035544,DET,WR,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
D.Miller,00-0039230,NYG,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
D.Williams,00-0039595,TB,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
A.Ingold,00-0035125,MIA,FB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
M.Davis,00-0037563,DAL,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.Chestnut,00-0037594,TEN,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
R.Blackshear,00-0037429,CAR,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
D.Washington,00-0032450,DEN,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
M.Boone,00-0034208,CAR,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.McClellan,00-0039393,ATL,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
A.Williams,00-0036950,ATL,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
L.Fournette,00-0033856,BUF,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
K.Johnson,00-0039589,TB,WR,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
S.Sullivan,00-0036438,CAR,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
S.Moore,00-0038090,KC,WR,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
M.Burton,00-0031595,DEN,FB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
D.Pierce,00-0037258,HOU,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
B.Bates,00-0039458,CLE,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
T.Davis-Price,00-0037827,PHI,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
B.Scott,00-0034414,PHI,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
B.Willis,00-0038643,SF,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.Kelly,00-0034808,BAL,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.Cabinda,00-0034171,DET,FB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.Matthews,00-0031299,CAR,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
K.Smith,00-0030968,ATL,FB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
B.Cupp,00-0039316,KC,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
A.Beck,00-0034959,HOU,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
A.Prentice,00-0036727,NO,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
P.Ricard,00-0033376,BAL,FB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
R.Gilliam,00-0036187,BUF,FB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
T.Jennings,00-0039757,NE,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
K.Blasingame,00-0035099,PHI,FB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
R.Ali,00-0039796,BAL,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
