Player Name,Player ID,Team,Opponent,Position,Market,Sportsbook,Line,Over Odds,Under Odds,Implied Over Prob,Model Over Prob,Edge %,Price Grade,Updated At,Validation Status,Notes
S.Anderson,00-0032725,LAC,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
T.McKitty,00-0037011,LAC,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
B.Bell,00-0032062,KC,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
C.Evans,00-0036857,CIN,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Cook,00-0037248,BUF,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
C.Kolar,00-0038046,BAL,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
R.Dowdle,00-0036139,DAL,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
C.Schrader,00-0039703,LA,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
C.Edwards-Helaire,00-0036360,NO,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
E.Mitchell,00-0036567,SF,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
C.Rodriguez,00-0038611,WAS,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
G.Brightwell,00-0036569,CLE,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Jefferson,00-0036670,DET,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
S.Vaki,00-0039364,DET,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Polk,00-0039907,NE,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
Q.Morris,00-0036590,BUF,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
D.Allen,00-0039074,LA,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
E.Gray,00-0038396,NYG,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
D.Walker,00-0039792,BAL,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
T.Sermon,00-0036984,IND,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
A.Armah,00-0033296,WAS,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
D.Johnson,00-0035628,JAX,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
Ja.Williams,00-0033948,NO,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
T.Benson,00-0039921,ARI,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
D.Martin-Robinson,00-0039648,TEN,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.McKinnon,00-0031376,KC,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Stoll,00-0036741,PHI,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
I.Davis,00-0039798,NYJ,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
B.Allen,00-0039794,NYJ,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Wilson,00-0034115,MIA,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
D.Ogunbowale,00-0033854,HOU,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
D.Ozigbo,00-0035184,DET,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
T.Pollard,00-0035261,TEN,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.McNichols,00-0033955,WAS,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Mason,00-0037525,SF,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
C.Brooks,00-0038685,GB,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
T.Chandler,00-0037276,MIN,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
Z.Davidson,00-0036640,BUF,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
C.Uzomah,00-0032134,PHI,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
D.Williams,00-0030874,ARI,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
T.Badie,00-0037085,DEN,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
H.Haskins,00-0037617,LAC,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
P.Fant,00-0038735,DAL,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Brooks,00-0039344,CAR,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
C.Patterson,00-0030578,PIT,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
I.Charles,00-0037156,NYJ,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
N.Bawden,00-0034433,NYJ,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
Ty.Johnson,00-0035537,BUF,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
R.Stevenson,00-0036875,NE,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Corbin,00-0037410,NYG,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
G.Holani,00-0039299,SEA,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
I.Spiller,00-0038045,LAC,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
Z.Knight,00-0037157,DET,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
Z.White,00-0038040,LV,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
M.Breida,00-0033308,NYG,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
D.Foreman,00-0033925,CLE,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Baker,00-0039853,NE,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
H.Pearson,00-0038468,GB,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
K.Miller,00-0038551,NO,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
R.Freeman,00-0034838,LA,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
C.Reynolds,00-0035567,DET,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
L.Perine,00-0036269,KC,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
T.Williams,00-0035291,CIN,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
D.Cook,00-0033893,DAL,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
A.McFarland,00-0036336,PIT,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
A.Estime,00-0039373,DEN,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Funk,00-0036860,IND,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
E.Hull,00-0038397,IND,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
P.Hesse,00-0035572,ATL,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
T.Allgeier,00-0037263,ATL,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Wilson,00-0039236,PHI,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
K.Drake,00-0033118,GB,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Kibodi,00-0039617,CLE,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
Em.Wilson,00-0038797,GB,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
K.Vaughn,00-0036450,SF,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
D.Young,00-0037093,SEA,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
E.Elliott,00-0033045,DAL,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
D.Evans,00-0036297,CHI,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
V.Jones,00-0037745,CAR,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Robinson,00-0035831,GB,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
G.Edwards,00-0034184,LAC,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
K.Gainwell,00-0036919,PHI,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
D.Vaughn,00-0038622,DAL,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Taylor,00-0036223,IND,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
C.Steele,00-0039325,KC,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
A.Dulin,00-0035021,IND,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
T.Goodson,00-0037120,IND,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
B.Watson,00-0039573,DEN,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
E.Jenkins,00-0038498,PHI,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
L.Murray,00-0030513,BUF,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
D.Henry,00-0032764,BAL,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
K.Toney,00-0036913,CLE,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Fortson,00-0035547,KC,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
K.Juszczyk,00-0029892,SF,,FB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
K.Hunt,00-0033923,KC,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
R.Davis,00-0039875,BUF,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
K.Harris,00-0037286,NE,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
T.Bigsby,00-0038555,JAX,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
C.Collier,00-0039244,LV,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
A.Dillon,00-0036265,GB,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
D.Gore,00-0035715,WAS,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
S.Perine,00-0033526,KC,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
S.Tucker,00-0038951,TB,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Hasty,00-0035806,NE,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
N.Chubb,00-0034791,CLE,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Williams,00-0032975,WAS,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Kelley,00-0036370,TEN,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
K.McIntosh,00-0038636,SEA,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
F.Franks,00-0036825,CAR,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
I.Pacheco,00-0037197,KC,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
B.VanSumeren,00-0038489,PHI,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
B.Bolden,00-0029239,LV,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
D.Laube,00-0039407,LV,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
K.Mitchell,00-0038454,BAL,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
Z.Evans,00-0039136,LA,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
K.Ingram,00-0037299,KC,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Wright,00-0039874,MIA,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
